-1.278397915804135643e+00 -2.598470489303335018e+00
3.218258608900749884e+00 4.078088557753695831e+00
2.439572335546468462e+00 5.314402466861373853e+00
2.232639437382159198e+00 5.959892001373279236e+00
2.726328776444858271e+00 5.081383114479286256e+00
-4.289533159567211484e+00 7.269233639965817062e+00
-6.080751792055329119e+00 -4.452440530051243073e+00
2.843855029356907593e+00 6.035086761138133582e+00
3.223359521847462439e+00 -3.233330298615306297e+00
-3.890266683277852522e+00 -4.915456409498404788e+00
1.585502102872832664e+00 6.130507754706703949e+00
-4.251666791626998787e+00 -6.748756196873801905e+00
-4.518445784079544225e+00 -4.209107047804598878e+00
-5.665541550017100469e+00 5.224369772903091125e+00
3.373637400222265992e+00 6.501175303257105575e+00
3.203553934657119573e+00 8.556197717676470305e+00
-5.567220732333408861e+00 7.590293806383334285e+00
-5.220784323838306484e+00 -2.437271948657794951e+00
-4.188231689907246924e+00 -3.241678253802142251e+00
-4.042824693688372939e+00 -3.242246216798915448e+00
-6.097336502190975338e+00 -4.626340038420098999e+00
2.360154513127101339e+00 6.880167846137973164e+00
-4.711848719667872665e+00 -5.118843452441868891e+00
-4.684028985659725919e+00 -3.686787677342610259e+00
-4.645959045002069132e+00 -3.414773750641710404e+00
-4.884144013446812593e+00 -5.040312185998014449e+00
-5.127640329019637733e+00 -3.844700841405110037e+00
5.502573434571788269e+00 1.490371883724550095e+00
-3.921999965634315632e+00 -2.543849464592226273e+00
-1.445033356294069815e-01 -2.760159930222336300e+00
-4.691434616347129882e+00 -5.116003470253198238e+00
-1.168586932756719765e+00 -1.561092321627893131e+00
-5.047516247086191399e+00 4.964906001264515645e+00
1.168872244395862570e+00 6.093029361416486545e+00
1.959827143730790366e+00 5.571376727228011028e+00
-4.888802138327978497e+00 -4.539407503236104091e+00
3.405290399716244920e+00 6.418170423752394882e+00
7.869029999583186274e+00 -9.200431411436584384e+00
-2.359352427328888613e+00 -2.634463438635730181e+00
3.368948030854589604e+00 7.553456171054705237e+00
2.785349260855130460e+00 6.258035852502020546e+00
3.589866762972751424e+00 8.349003712299438718e+00
-2.835164276904307279e+00 -2.345414216249030570e+00
-5.262412721151654260e+00 -5.329926035044214139e+00
-4.104003681646578805e+00 7.839304404712433616e+00
-3.538854191625942391e+00 -2.521184040650474856e+00
-7.446095528121084328e+00 4.087844724983423106e+00
2.904837146625187216e+00 6.464073741565234954e+00
-4.170363787486988549e+00 -5.951867439418739636e+00
-4.971457417301932580e+00 -4.546894840182597264e+00
2.233241176162680475e+00 6.456831544604106021e+00
-9.167794311735622870e+00 -2.613964620292021923e+00
-4.772265723592454378e+00 -3.109832442069887737e+00
-6.315561559369013978e+00 7.308708203543782034e+00
3.526540686423169646e+00 5.349382342943941993e+00
2.820026701224764842e+00 6.875507307864245909e+00
2.844285583333252987e+00 7.462136706057858504e+00
-8.006948155059532723e+00 -2.644880437546615948e+00
-4.596222129194766914e+00 -4.104234609830768044e+00
-4.753249813558508841e+00 -6.489360805140250932e+00
3.515499985755281553e+00 7.035427488989089539e+00
-7.422629041883727297e+00 6.276103442039411284e+00
2.915289036692571223e+00 6.693106418618395281e+00
3.769650365310435625e+00 6.027590822628205558e+00
6.544120834678554210e+00 -1.072200250289302303e+01
-1.963994051897883786e-01 -1.423486173340459571e+00
-4.860195930218718985e+00 -4.286126389383538182e+00
