-6.136892751415297553e+00 9.640530079481816728e+00
8.247755749584621654e+00 1.277235748699706619e+01
1.351320410392479587e+01 1.839641127670653686e+00
2.174650002607988242e+00 3.202653727657303939e+00
3.988491234999101742e+00 1.128095047905568116e+01
3.530641297735879203e+00 -2.659351631765768609e+00
6.117209424271297102e+00 3.154934602088043327e+00
1.357516151895613099e+01 -6.490666399799184028e+00
-1.407770371487268868e+01 1.142303081992209535e+01
1.147025862972780885e+01 1.185294632314588537e+00
