5.359374601011600348e+00 -2.650280027543301831e+00
-7.153177443212120679e+00 8.727261293937246478e+00
6.396402245159075406e+00 5.705490887506526221e+00
3.442721891830679226e+00 4.228418889181860152e+00
-8.351606428217658973e+00 8.661399565996587668e+00
5.951037310934220059e+00 3.422200666895553134e+00
-2.293077165377172655e+00 -3.268536116126893543e+00
5.907760952818676969e+00 3.711689344841014204e+00
-8.391541878535290877e+00 7.357427841605187702e+00
-8.543986165699955393e+00 7.839926155193667867e+00
-6.362683875912541254e+00 9.793739016684281040e+00
6.512260968357971080e+00 5.238488887532384730e+00
-6.134090804051052892e+00 8.673711331756438270e+00
-6.141923088455337520e+00 7.779395800252156157e+00
2.631699116028560770e-01 5.852030765138660051e+00
5.584323457138705926e+00 5.582527200473005990e+00
4.485461860687495417e+00 3.436185997212678700e+00
-1.023128945991456007e+01 8.676579478973886594e+00
-6.111148347095850752e+00 9.080649767894270141e+00
6.360331783759716195e+00 2.612888408944765040e+00
5.562640588353114701e+00 5.883668443828762307e+00
6.429327000615768561e+00 5.740251621573274399e+00
-8.031670068816604058e+00 7.418191609751904281e+00
5.176297876222106353e+00 5.307662935057158471e+00
6.347418349798209292e+00 3.324921246300594824e+00
-8.453922114659462750e+00 8.201277576033769279e+00
4.851437434608609323e+00 -8.581770272459203763e-01
5.630657700011153288e+00 3.509413098972401723e+00
-8.877440934553503027e+00 9.024759993769780664e+00
-9.846989083777701879e-01 4.311654401614005927e+00
4.049072331254301105e+00 5.884634335497044511e+00
3.030235409712915828e+00 6.106413673575127987e+00
-7.686935515986685452e+00 7.214782625495102408e+00
6.302309100542161424e+00 4.446438522652757186e+00
6.704043307533464890e+00 -2.823794000750059929e+00
5.292250119618922000e+00 4.689094972637226633e+00
5.167591242829998599e+00 4.239468328228604754e+00
-3.688718818483716078e-01 3.885480457071276650e+00
-2.293044559940864868e+00 -4.991404366242786494e+00
5.514902148456380715e+00 5.397449412179136985e+00
-8.342269986433374029e+00 7.545812718159528032e+00
-8.152099833842585852e+00 1.019675084030566303e+01
4.064547058095061338e+00 -2.894803851306999576e+00
-7.734592421565168685e+00 9.541262697851148999e+00
6.310759590851035661e+00 -4.719843711813794584e+00
6.667789740235388507e+00 3.757184350707170495e+00
-1.284515776944386456e+00 -2.596468456308255845e+00
4.302430504662868138e+00 5.484374972162506801e+00
-7.698954433996100910e+00 7.470651580736552333e+00
5.080296660731068670e+00 6.543720565354279373e+00
4.943815889435876798e+00 6.100708104540020216e+00
7.980954317019472555e+00 3.272983424069473291e+00
2.734696554158850823e+00 6.758494771025649328e+00
-9.440587107724853766e+00 9.054369232850339344e+00
5.395195368837349292e+00 3.176468136879631921e+00
-1.040403217261968649e+01 8.217245291195379053e+00
6.592348391771173155e+00 5.882513251584840397e+00
-8.583483851051799007e+00 8.792198006900825646e+00
5.128409705912418737e+00 4.709156607534011663e+00
-8.840720842903337484e+00 8.538000313019502130e+00
6.431073620278448644e+00 4.515447649515389017e+00
7.831331241153566936e+00 -3.719127062440131137e+00
4.815999751724524991e+00 6.435334398523088417e+00
4.802916192612999957e+00 3.686574887283694757e+00
-8.767322445697208977e+00 8.518699789474249329e+00
1.665395355043626235e+00 4.974673695838559340e+00
-8.052341199146660244e+00 8.810887569402366282e+00
8.282032548895623236e+00 -3.196673439690425500e+00
4.960118803128249709e+00 4.951118013205239698e+00
7.877325705358611430e+00 -2.056999861512955441e+00
-8.809542456669683830e+00 9.164603334334175955e+00
5.767884740658637099e+00 -6.479696410035671317e-01
1.420231243387136466e+00 5.882667950182598915e+00
-9.571814983993046866e+00 8.028102224366888251e+00
-1.206123728530325678e+00 -5.811061825270538606e+00
5.196153006194831114e+00 4.206069519155736458e+00
4.170267996559873680e+00 5.235405798176271830e+00
6.319660414255985792e+00 -3.091836103179035344e+00
6.891331024181950315e-01 3.941117231128012044e+00
6.603999491458057314e+00 3.912094333928110679e+00
5.380177796765156728e+00 4.938099028960114545e+00
4.440094027403043597e+00 4.116293597290802353e+00
4.614980160307136536e+00 2.934418674026184171e+00
5.485987856368344850e+00 4.905281493927851066e+00
-8.421426461914755635e+00 8.275140542135964949e+00
-1.076928483123170288e+01 9.689980581092020984e+00
-9.274853149204957958e-01 -2.952289595287536983e+00
5.263185587902872165e+00 5.233955320275162748e+00
7.553905626080113400e+00 5.939691428374484161e+00
-9.194403885599530923e+00 8.911897341595059530e+00
-1.098900711687485909e+01 8.828493584077348189e+00
6.103262845506385759e+00 4.700915598918354199e+00
7.636126597848360120e+00 -3.162810150250377372e+00
1.003166715662623165e+00 5.161691500406265121e+00
-7.436422396210955910e+00 8.022019303367194709e+00
6.270784423522179907e+00 6.950107675765677229e+00
-8.359467828568481806e+00 1.073025457008642647e+01
4.672378591686696225e+00 4.739268574747645957e+00
7.453676300441688163e+00 -3.702659680097058370e+00
-5.778842417174454127e+00 1.021097027910997568e+01
