-7.820198295092430918e+00 -1.194068106792578021e+01
6.076482058651722085e+00 -8.333375330175707418e+00
8.672406023207766879e+00 5.263633449411053711e+00
8.471880570345934558e+00 -1.738290830899913075e+01
4.762037948798307774e+00 -6.721508525174426651e+00
-1.600132393461543501e+01 -1.437431468819763225e+01
1.559152073282689344e+01 1.830192555724724457e+01
9.642134732244226569e+00 -4.700133446751908473e+00
1.312366826788382568e+00 -1.551154499417488708e+01
-2.486362790032781156e+00 -1.356424899951584884e+00
7.632113301647587278e+00 -7.425694588611544411e+00
1.523530149773963949e+00 8.273499519936443392e+00
3.382295169818423375e+00 -1.146590864140319965e+00
-8.078639068837091486e+00 1.399485519521499022e+01
1.814316607507348778e+01 1.848729569275448981e+01
-1.290364961763063256e+01 8.819071821874286954e+00
1.019987841967848752e+01 -1.147786859200598641e+01
-1.149084254734688670e+01 -9.180257003562918072e+00
-6.913477552880769039e+00 -7.824907158730507462e+00
1.800688410134585382e+01 5.751193634607942862e+00
-6.044758804685712583e+00 1.683928196075679118e+00
1.516805542239834992e+01 -1.505858050017420879e+01
-1.152772545762053014e+01 -4.009915302826554395e+00
-1.694654286831537604e+01 2.502628238439879027e+00
1.943476454410400933e+01 1.502453224992988368e+01
1.695477556260856744e+01 -1.914596533994222227e+01
