1.046295582176695271e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.046295582176695271e+00
1.016162552795844443e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.016162552795844443e+00
1.064733103775888035e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.064733103775888035e+00
1.036545934418191761e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.036545934418191761e+00
1.019717321959542566e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.019717321959542566e+00
1.098595174990660617e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.098595174990660617e+00
1.042815820828107087e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.042815820828107087e+00
1.093978704762650356e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.093978704762650356e+00
1.025920839555917841e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.025920839555917841e+00
1.068709291347235579e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.068709291347235579e+00
